Account,Closed PnL,classification,timestamp_dt,date,Side,Size USD
trader_22,240.6418437741527,Fear,2024-12-14,2025-03-08,BUY,3931.0856433962254
trader_8,-83.71031564821075,Neutral,2024-12-18,2025-02-01,BUY,13762.6890944698
trader_30,256.7741091578749,Greed,2025-03-14,2025-01-11,SELL,19279.819223091406
trader_29,50.600769707798094,Greed,2025-02-06,2025-03-20,BUY,10541.686884488432
trader_29,39.63603880186443,Fear,2025-01-26,2025-04-27,BUY,19850.85423090726
trader_19,299.4737292642697,Neutral,2025-01-09,2025-03-26,SELL,3434.0162629971123
trader_14,175.65480583574984,Greed,2025-04-23,2025-04-07,BUY,12934.834610033527
trader_26,-43.50800075044326,Greed,2025-03-22,2025-03-17,BUY,13719.332295038666
trader_14,-26.18798922917904,Greed,2025-01-31,2024-12-05,SELL,6578.589843216193
trader_26,98.86527166963401,Greed,2024-12-23,2025-04-23,SELL,7355.516530947015
trader_22,97.29154225538187,Neutral,2025-02-21,2025-04-16,BUY,18936.670369897674
trader_20,44.2288005511091,Fear,2025-03-14,2024-12-25,BUY,12432.814766019474
trader_8,-55.53051338136876,Fear,2025-01-20,2025-04-15,SELL,15739.752098746065
trader_9,-32.03236484307698,Greed,2024-12-01,2025-04-07,SELL,14656.707799252934
trader_25,46.415113539427324,Greed,2025-02-15,2025-02-03,SELL,12414.152699730645
trader_14,-187.83764831265026,Greed,2024-12-04,2025-01-02,BUY,1433.4959256233822
trader_12,124.63986451242482,Neutral,2025-01-24,2025-04-03,BUY,13422.475728977079
trader_13,88.66149659178919,Greed,2025-02-27,2025-04-07,SELL,7225.801399400127
trader_6,-90.38521088543641,Fear,2025-04-17,2025-02-20,SELL,9645.957073287273
trader_14,122.73180894383596,Fear,2025-03-17,2025-01-05,SELL,17103.353858009916
trader_15,-207.09658812139855,Fear,2024-12-30,2025-02-22,BUY,19389.796846798577
trader_2,105.33026624772805,Neutral,2025-04-21,2025-05-01,SELL,14038.498162989375
trader_18,184.68787500989052,Greed,2024-12-05,2024-12-28,BUY,5023.619576146363
trader_30,109.14888383623894,Fear,2024-12-15,2025-01-29,BUY,6694.928512491243
trader_10,140.39551526483353,Neutral,2025-04-24,2025-03-04,SELL,3193.1564711081937
trader_25,149.9156838956889,Greed,2025-01-17,2025-02-17,BUY,11823.69976049218
trader_21,109.32876981686306,Fear,2025-03-07,2025-03-24,BUY,18633.370654798422
trader_7,42.024705880995725,Fear,2024-12-25,2025-02-11,BUY,16313.234305386573
trader_22,2.1037003595880392,Neutral,2024-12-19,2025-04-03,SELL,11100.949943091633
trader_25,221.8836576583087,Fear,2025-01-28,2025-01-08,SELL,18857.28484844625
trader_5,141.05389244455193,Neutral,2025-04-06,2024-12-01,SELL,17986.61794398276
trader_8,227.79935795215914,Fear,2024-12-05,2024-12-13,BUY,7540.974318868811
trader_20,198.6833534815191,Greed,2025-03-10,2025-01-11,BUY,11220.700814138956
trader_13,-125.70493390744593,Greed,2025-04-13,2025-01-04,SELL,6271.256598362405
trader_7,-49.90168092025365,Greed,2024-12-19,2025-01-06,SELL,671.0495448407603
trader_25,-226.2735544433108,Neutral,2025-02-06,2025-02-13,BUY,9298.174035120486
trader_18,-183.5876593850521,Greed,2024-12-24,2025-04-06,BUY,15127.153246725138
trader_9,-220.80248982346143,Greed,2025-02-28,2024-12-20,BUY,12866.315029682708
trader_12,-288.8507353565965,Fear,2025-04-26,2025-04-30,SELL,18572.966406156356
trader_24,14.306164957231395,Greed,2025-01-28,2025-01-26,SELL,13872.596906220368
trader_26,226.22313521337867,Greed,2025-01-30,2025-01-16,SELL,3254.5158025988226
trader_17,103.26202029585988,Greed,2025-01-01,2025-03-18,BUY,5702.955191456246
trader_10,154.3360556108169,Greed,2025-03-16,2025-03-03,SELL,2944.156879847935
trader_7,58.10224890526176,Fear,2025-01-14,2025-04-07,BUY,15997.341667099352
trader_28,71.60121763987372,Greed,2025-04-09,2025-03-03,SELL,19038.564424304346
trader_21,166.5423426429866,Greed,2025-01-14,2025-04-01,BUY,4912.169556732944
trader_5,25.512741104553488,Greed,2024-12-23,2025-01-12,BUY,15427.708481865095
trader_23,68.84470412729056,Greed,2025-03-16,2025-03-28,BUY,9021.548943330643
trader_15,-11.046608883229197,Greed,2025-02-07,2025-02-20,BUY,7426.683977560712
trader_16,-132.71639409352605,Greed,2025-04-16,2025-02-02,BUY,19744.25427871439
trader_27,30.738096580493337,Greed,2025-03-31,2024-12-06,SELL,7244.650232335685
trader_16,-126.34879240682736,Greed,2025-03-15,2025-03-06,SELL,13390.079448068944
trader_10,182.04802995120704,Fear,2025-02-26,2024-12-31,SELL,14399.562726657243
trader_14,123.32288810784544,Greed,2025-01-18,2025-02-25,SELL,15574.067855112338
trader_20,273.4649348324617,Fear,2024-12-26,2025-04-10,SELL,17309.142966743126
trader_17,-67.54592011523184,Greed,2024-12-27,2025-03-07,BUY,11540.640051962999
trader_6,-155.92566997432425,Neutral,2025-02-21,2025-03-13,SELL,12285.73834321645
trader_1,-178.95683964922915,Greed,2025-04-13,2025-03-18,SELL,14367.178563649964
trader_11,286.2329044512137,Neutral,2025-03-17,2025-04-27,BUY,3403.30475512768
trader_1,-9.512674872834353,Fear,2025-02-25,2025-01-27,SELL,4400.983239025363
trader_12,-174.93896548568074,Greed,2025-02-04,2025-01-26,SELL,15404.045113440854
trader_24,120.55188018956702,Greed,2025-01-30,2025-02-09,BUY,3131.8241504449966
trader_20,-0.10511533220100944,Greed,2025-02-05,2024-12-04,BUY,13925.119274323819
trader_15,-91.89142078201854,Greed,2025-02-04,2025-01-11,BUY,1132.07444416841
trader_5,273.0425352903378,Greed,2025-01-12,2025-03-12,SELL,7082.178821612264
trader_10,28.793189703355353,Greed,2025-05-02,2025-01-03,SELL,13413.765756412773
trader_26,135.06304652274497,Greed,2025-03-17,2024-12-18,BUY,14280.922654280666
trader_17,114.95999927875404,Neutral,2025-01-31,2025-03-07,SELL,12787.278903464152
trader_10,457.4687997847997,Fear,2024-12-13,2025-03-22,SELL,9110.023921761982
trader_7,19.798896400644054,Fear,2025-02-21,2025-05-02,SELL,5466.095517836491
trader_27,-99.83382204916722,Greed,2024-12-24,2025-04-21,BUY,12459.305125836521
trader_18,-51.89940631345641,Fear,2025-03-28,2024-12-11,SELL,4106.968971602608
trader_6,198.47088903992562,Greed,2025-03-07,2025-03-31,BUY,1675.1902276253861
trader_9,87.58538170968295,Neutral,2025-02-15,2024-12-08,SELL,882.2509459607526
trader_2,-20.55783576307796,Greed,2025-03-05,2025-01-29,SELL,5720.787333268341
trader_22,101.44960438222586,Greed,2024-12-08,2025-01-11,BUY,1084.3429101121064
trader_28,249.26610808429476,Greed,2025-01-27,2025-04-23,BUY,5359.569107505592
trader_12,298.8944660102282,Fear,2024-12-19,2025-03-11,BUY,6143.407953164349
trader_5,105.35599731900564,Fear,2024-12-30,2025-03-05,BUY,7226.199346002079
trader_15,220.2791400703965,Fear,2025-01-24,2025-01-11,SELL,14412.864100797002
trader_13,-163.35117336829697,Fear,2024-12-17,2025-04-25,SELL,9105.58465191082
trader_29,143.32122848264532,Greed,2025-03-08,2025-03-31,SELL,19713.368465669817
trader_29,22.92018317831085,Greed,2025-04-05,2025-04-14,SELL,18973.45872261536
trader_2,-122.30820433136569,Neutral,2025-01-06,2025-04-11,BUY,19639.977084163645
trader_15,-89.81193657515087,Greed,2025-01-24,2025-03-06,BUY,8538.477105726026
trader_14,-72.44218176142077,Greed,2025-03-26,2024-12-30,SELL,1361.9505096695273
trader_9,93.98840329468794,Greed,2025-04-13,2025-01-14,SELL,17275.804320255516
trader_16,-116.0763215871304,Neutral,2025-02-07,2024-12-31,BUY,8980.284135856948
trader_2,156.28084491940922,Greed,2025-01-11,2025-01-15,SELL,13002.65033554432
trader_1,194.58729502514237,Greed,2025-02-03,2025-01-15,SELL,16946.833624712963
trader_25,32.12111855094562,Greed,2025-02-18,2024-12-05,BUY,12342.475355305018
trader_9,19.02386638279674,Fear,2025-03-04,2024-12-10,BUY,14869.606356935037
trader_25,73.45187246061137,Greed,2024-12-10,2025-03-20,BUY,5350.591843339214
trader_24,-24.028588698723297,Greed,2024-12-24,2025-04-30,BUY,4303.5698684462395
trader_20,269.1652609826651,Greed,2024-12-21,2024-12-07,SELL,11327.750395500056
trader_14,-263.57330081598957,Fear,2025-03-13,2025-01-27,SELL,12939.943538019044
trader_25,-8.048059442306624,Neutral,2025-02-17,2025-01-16,SELL,17499.741518724804
trader_2,-184.73482115420924,Greed,2025-04-12,2025-03-02,SELL,16517.273541966508
trader_1,136.41745194835212,Greed,2025-03-25,2024-12-21,SELL,19786.532910246624
trader_28,82.0448088593011,Fear,2024-12-22,2025-04-17,SELL,19343.891129335938
trader_10,163.02921219276055,Fear,2025-04-15,2025-02-10,BUY,12658.440662430196
trader_23,73.97260416323451,Neutral,2025-01-21,2025-04-16,BUY,10317.68744079323
trader_22,108.79147657614747,Greed,2025-04-08,2025-04-18,SELL,15332.532810968902
trader_19,-81.00017401164675,Fear,2025-02-22,2025-04-29,BUY,5596.765377409153
trader_18,72.20759785729184,Greed,2024-12-28,2025-03-14,BUY,7371.333839177846
trader_24,-67.32471097279861,Fear,2024-12-31,2025-02-28,BUY,15458.955343656318
trader_20,141.83220545904197,Fear,2025-01-22,2025-01-19,BUY,19024.42888999998
trader_22,-92.1688833917693,Greed,2025-05-01,2025-03-11,BUY,17959.46569067091
trader_20,-27.343828913278983,Greed,2025-01-14,2025-02-04,BUY,1920.715379183375
trader_29,37.373909157488455,Greed,2025-04-14,2025-04-26,BUY,5022.37188923541
trader_11,279.80424858148587,Neutral,2025-04-09,2025-03-26,BUY,5829.308960016751
trader_9,54.73291574509001,Greed,2025-02-01,2024-12-16,BUY,7972.184743152113
trader_15,353.2144809572942,Fear,2025-02-21,2025-04-11,BUY,1879.1524742706754
trader_28,257.3588336340863,Greed,2025-01-10,2025-01-18,BUY,5002.21881025583
trader_16,4.449959609791399,Fear,2025-02-27,2025-01-07,BUY,14464.786283580173
trader_13,110.54107401841705,Greed,2024-12-23,2025-04-14,SELL,5266.799427685667
trader_21,133.19506490227934,Greed,2025-02-12,2024-12-14,SELL,18879.565173912095
trader_6,-391.79582724996635,Greed,2025-01-12,2025-02-23,SELL,8749.1613999806
trader_25,-207.27535432138205,Fear,2025-01-24,2025-01-03,BUY,2443.8722703841836
trader_15,117.3407061371328,Neutral,2025-01-20,2025-04-28,BUY,16932.111013028458
trader_15,126.79965662784383,Greed,2025-03-08,2025-04-06,SELL,18352.268381223657
trader_22,72.75785839505184,Fear,2025-02-01,2025-02-01,SELL,18598.20562079316
trader_18,-117.09294527955458,Fear,2025-02-05,2025-01-11,SELL,10131.61918736634
trader_11,411.78355391638956,Fear,2025-02-09,2025-02-09,SELL,18449.963750177234
trader_1,135.05126061344833,Greed,2025-03-17,2025-02-23,BUY,14329.185906846587
trader_14,202.91922548076772,Greed,2025-04-08,2025-04-17,SELL,4314.507016052266
trader_25,189.94578308198004,Neutral,2025-03-04,2024-12-21,BUY,10897.252184858728
trader_2,72.11811689211883,Greed,2025-03-06,2025-03-23,SELL,8940.449568569742
trader_2,62.72612575014506,Fear,2025-01-16,2025-02-01,BUY,9295.541390771452
trader_20,185.5057196552136,Neutral,2025-04-06,2025-02-27,SELL,8559.91694442344
trader_26,-28.48679628738647,Fear,2024-12-10,2025-02-15,BUY,3917.846730133134
trader_10,195.94920890923333,Greed,2025-01-13,2025-04-06,SELL,8105.639076076211
trader_16,76.39295631593123,Greed,2025-01-13,2025-03-29,SELL,10484.026513850205
trader_3,138.76074603883004,Fear,2025-03-19,2025-01-19,SELL,6070.648962768996
trader_14,76.74023386508856,Neutral,2024-12-04,2024-12-27,SELL,3948.587916316354
trader_30,-83.03709362524793,Neutral,2025-02-02,2025-04-15,SELL,4365.59050590912
trader_23,24.77869778820297,Greed,2025-04-27,2025-04-02,SELL,4262.921015787204
trader_7,233.17160806371217,Greed,2025-01-23,2024-12-30,SELL,9211.631706680417
trader_19,146.63464242222562,Greed,2025-03-25,2024-12-18,BUY,4577.050449514301
trader_19,215.74964455301296,Fear,2024-12-30,2024-12-23,SELL,14487.877034586694
trader_25,191.03452253627626,Neutral,2025-02-09,2025-01-07,SELL,7044.74069644818
trader_23,-35.43215970745236,Fear,2025-03-04,2025-03-15,BUY,18817.993821160017
trader_19,-183.88845831295174,Greed,2025-04-15,2024-12-30,BUY,1723.219404769952
trader_3,177.0881175638429,Greed,2025-02-23,2025-03-29,BUY,6544.077459457147
trader_13,24.511717416971898,Fear,2025-03-19,2024-12-30,BUY,14897.832933050566
trader_19,153.56994630131598,Greed,2025-02-09,2025-02-12,SELL,13853.275832505682
trader_25,260.0579143268835,Fear,2025-01-09,2025-02-09,SELL,8702.328169360193
trader_14,-3.1267225768528846,Greed,2025-04-02,2024-12-17,BUY,17468.855357608103
trader_8,-64.34341736927341,Greed,2025-01-02,2025-02-07,BUY,1891.7547757213194
trader_29,-103.19421987741546,Greed,2025-02-04,2025-03-16,SELL,10427.4117320863
trader_23,46.72668090660122,Neutral,2025-03-15,2025-02-17,SELL,4408.069166518506
trader_8,-161.81797909692565,Fear,2025-02-17,2025-04-20,SELL,7791.896750417798
trader_17,102.87509889775087,Neutral,2024-12-13,2024-12-07,BUY,14131.711588055885
trader_25,110.0003624360489,Neutral,2025-03-06,2025-02-06,BUY,2429.9604428148314
trader_21,109.18875692142674,Fear,2024-12-29,2025-01-29,BUY,1353.5475140237834
trader_29,-203.484383734528,Greed,2025-02-06,2025-03-15,SELL,8706.190012197343
trader_5,228.51612456932486,Neutral,2025-04-17,2025-01-04,BUY,5792.722145803564
trader_5,69.12918865050226,Fear,2025-03-10,2024-12-29,BUY,14550.140062635768
trader_25,-17.543140572957157,Greed,2025-02-14,2025-03-10,SELL,1778.236590476812
trader_21,147.43468818638985,Neutral,2025-04-07,2025-03-29,BUY,19346.856038297527
trader_2,145.4843094586544,Greed,2025-03-09,2025-01-03,SELL,12604.667624728198
trader_22,-121.85017768117473,Neutral,2025-03-14,2025-04-15,SELL,10274.681265040737
trader_23,42.57758104000409,Fear,2025-02-08,2024-12-04,SELL,8544.718370044353
trader_11,-39.95855578485474,Greed,2025-01-14,2025-02-04,BUY,15105.602169578093
trader_15,-12.860987903991287,Neutral,2024-12-14,2025-03-04,SELL,7448.313822526784
trader_23,128.4793496382193,Greed,2025-03-07,2025-01-26,SELL,15650.484292637597
trader_7,-80.5931411252615,Neutral,2025-02-13,2025-03-03,SELL,14358.504025864453
trader_11,133.26817021768773,Fear,2025-01-02,2025-04-11,SELL,11251.3047316699
trader_30,-88.75183881508437,Greed,2025-04-29,2025-02-23,SELL,17829.11361094194
trader_2,231.0991510499582,Greed,2025-04-20,2025-04-27,BUY,7246.722911460899
trader_6,-47.80017919860465,Fear,2025-03-03,2025-03-23,BUY,1628.0782443274459
trader_9,394.24759369758453,Neutral,2025-04-13,2025-03-07,BUY,7835.922505086044
trader_17,172.06051149249527,Fear,2025-03-16,2025-01-24,SELL,17569.030838582195
trader_19,21.192421258357573,Fear,2025-01-12,2024-12-06,SELL,2007.655099852368
trader_12,-92.64245848259239,Greed,2024-12-28,2024-12-29,BUY,15381.482999653854
trader_6,128.10610923888873,Greed,2025-01-27,2025-02-18,SELL,16592.549660637087
trader_16,202.1438428877684,Greed,2024-12-15,2025-03-10,BUY,8845.077767468492
trader_23,143.32999342536863,Greed,2025-05-01,2025-04-12,SELL,4293.12750534862
trader_2,-36.78101239295971,Fear,2025-03-17,2025-04-16,SELL,7432.554553001772
trader_26,264.022879907233,Fear,2025-03-24,2025-01-06,BUY,8270.19728264256
trader_24,93.67406616542675,Fear,2025-02-28,2025-02-01,BUY,18679.04804107243
trader_11,-47.576319407332846,Greed,2024-12-26,2025-01-09,BUY,6050.138215859195
trader_15,382.3801106532827,Greed,2025-03-20,2025-02-02,SELL,19465.946078401328
trader_29,147.89996420803266,Neutral,2025-03-05,2025-04-01,SELL,2621.998587428799
trader_6,111.18262675272558,Greed,2025-04-08,2025-04-10,SELL,19493.573725128754
trader_28,-22.52071547895372,Greed,2025-02-20,2025-01-12,SELL,4854.725901097871
trader_25,44.68914314259641,Fear,2025-01-15,2025-04-04,BUY,3771.314696371714
trader_9,-72.02996507601834,Neutral,2024-12-01,2024-12-25,SELL,2841.9584892711546
trader_9,77.76969153866857,Fear,2025-01-20,2025-01-24,SELL,6667.045772678967
trader_25,132.2210002783085,Greed,2025-02-07,2025-03-16,BUY,12522.951430209247
trader_18,-239.8203566079548,Neutral,2025-02-07,2025-01-05,BUY,13493.43532456621
trader_26,-143.39314396480657,Greed,2025-04-07,2025-03-18,BUY,7714.124521934187
trader_13,-86.59286316822701,Greed,2025-02-04,2025-03-13,SELL,4999.782961085914
trader_26,-175.720738133654,Neutral,2025-03-09,2024-12-19,SELL,19903.062429437196
trader_29,-73.97547722346128,Greed,2024-12-30,2025-04-23,SELL,5776.449300902782
trader_23,271.0784648795787,Neutral,2025-04-15,2025-03-04,BUY,7876.665134802861
trader_5,221.22297758386534,Fear,2024-12-02,2025-03-09,BUY,9879.100817641516
trader_25,-43.063300726211025,Neutral,2025-03-10,2025-04-09,SELL,14921.967126217714
trader_17,132.9326681888097,Neutral,2025-03-13,2025-04-07,SELL,3465.847284096737
trader_26,-122.56675432934807,Fear,2024-12-25,2025-01-28,SELL,5689.616149645633
trader_23,343.433411700594,Fear,2025-04-26,2025-01-17,SELL,19939.660759045815
trader_26,20.484243263014008,Greed,2025-02-09,2025-04-05,SELL,16590.60148072473
trader_21,-253.49140812330182,Greed,2025-03-14,2024-12-03,BUY,9155.529441641067
trader_11,384.88647539029347,Neutral,2024-12-14,2025-03-02,SELL,2619.438185998208
trader_9,5.053464041687597,Fear,2025-04-11,2025-04-21,BUY,17400.81899287557
trader_23,355.0929200352175,Greed,2025-01-02,2025-03-25,SELL,15768.582195514062
trader_20,187.62852603027994,Greed,2025-01-06,2025-05-01,SELL,11823.410262760672
trader_27,94.34913436389445,Fear,2025-03-17,2025-03-26,BUY,8386.913590535705
trader_24,-225.39520983530986,Fear,2024-12-30,2024-12-06,SELL,18744.487676465447
trader_9,66.33129969142703,Fear,2025-03-30,2025-01-05,SELL,6265.387209683364
trader_9,-184.00565554783032,Greed,2024-12-13,2024-12-29,BUY,6757.825467595614
trader_10,0.24563913522454328,Neutral,2025-02-20,2025-04-20,SELL,17572.922412636915
trader_20,74.30058381790874,Greed,2025-01-07,2025-04-15,BUY,12713.677852651006
trader_6,249.34766337335327,Fear,2025-02-11,2025-04-22,BUY,19042.558491937605
trader_4,-40.48236786676928,Fear,2025-02-25,2025-01-02,SELL,13077.718555473815
trader_1,373.04429141829274,Fear,2025-03-05,2025-02-27,SELL,1143.3223216405613
trader_6,-180.4031626069874,Fear,2025-02-04,2025-04-23,BUY,3947.5238405470013
trader_24,-72.21521333492872,Fear,2025-01-10,2025-02-23,BUY,5995.267729749095
trader_6,76.75918924354863,Neutral,2025-04-12,2025-03-11,SELL,17411.585564809786
trader_29,-298.9206075413437,Greed,2025-01-25,2025-02-19,BUY,16701.68213114562
trader_12,-127.01237448391785,Fear,2025-01-18,2025-01-03,BUY,15911.377705851097
trader_3,119.95299785490134,Neutral,2025-03-06,2025-04-06,BUY,11293.983599549603
trader_13,189.8693485205506,Greed,2025-01-24,2025-03-15,BUY,3209.719013564644
trader_24,-96.26148565723804,Fear,2024-12-03,2024-12-22,SELL,3058.414940130508
trader_10,-29.287036863724367,Fear,2025-04-15,2025-01-20,SELL,2958.79302871451
trader_9,125.67115203783358,Fear,2025-02-11,2024-12-04,SELL,17164.93380070048
trader_17,-209.6986129526291,Greed,2024-12-16,2024-12-01,BUY,3260.3632188405245
trader_11,22.753895859113936,Fear,2024-12-26,2024-12-17,SELL,16266.284577774577
trader_27,14.705739496113807,Fear,2025-02-20,2024-12-08,BUY,16972.616469338536
trader_6,314.7216649259619,Fear,2024-12-08,2025-02-05,BUY,2548.165813958925
trader_10,130.25610151229841,Neutral,2025-03-13,2025-03-03,SELL,18089.061645988746
trader_24,52.819445237825676,Greed,2025-03-27,2025-03-28,BUY,18001.99413106997
trader_18,165.21106797322238,Greed,2025-01-29,2025-02-24,BUY,12945.129505737465
trader_14,83.09740731116992,Greed,2024-12-12,2025-02-04,SELL,10503.687447867711
trader_30,-89.8615093757708,Fear,2025-03-31,2024-12-02,SELL,13122.459080012559
trader_4,157.85321396451198,Greed,2025-01-13,2024-12-17,BUY,8393.915229138836
trader_13,178.80199503109367,Greed,2025-05-02,2025-02-11,SELL,11978.875328546166
trader_1,2.0000261474005043,Fear,2025-05-01,2025-03-18,SELL,19405.742687466187
trader_20,79.97048332495947,Neutral,2025-03-07,2025-03-17,BUY,2709.150555209861
trader_2,342.92096710546747,Fear,2025-04-16,2025-04-13,SELL,5058.921642903733
trader_3,81.1788037677921,Fear,2025-02-22,2025-03-11,BUY,10719.75982460877
trader_20,19.257813897250887,Fear,2025-01-17,2025-01-14,BUY,5542.866733116844
trader_3,-100.8016421138324,Fear,2025-01-21,2024-12-01,SELL,19859.004041534386
trader_6,-84.87966149604347,Greed,2025-01-05,2025-02-18,BUY,14545.272309271992
trader_29,64.36983080597413,Fear,2025-03-15,2025-01-20,BUY,8962.540213960921
trader_7,-44.097969109776585,Neutral,2025-04-27,2025-04-18,SELL,18103.46464778509
trader_11,139.75003864248708,Fear,2025-03-14,2024-12-22,BUY,3316.7152033344723
trader_7,-13.177433040058318,Fear,2024-12-12,2025-04-08,BUY,6114.147113531559
trader_17,480.32400866448495,Fear,2025-04-14,2025-02-15,SELL,19140.69860775365
trader_21,84.80234628323889,Fear,2025-01-11,2025-01-18,SELL,11360.952843244004
trader_19,-186.9251969068685,Greed,2025-03-03,2025-03-20,SELL,18452.929800281046
trader_12,78.39906873072927,Greed,2025-02-24,2025-01-18,SELL,19692.04536307057
trader_1,-5.53024754008829,Neutral,2025-02-05,2025-03-02,BUY,7524.408679473593
trader_1,157.5971108666006,Greed,2025-05-01,2024-12-13,BUY,11741.457089511528
trader_18,50.78166415411186,Neutral,2024-12-13,2025-03-04,BUY,17010.545633100355
trader_10,112.21074939718002,Neutral,2025-03-28,2025-04-21,BUY,5818.451237063946
trader_24,456.92940934738186,Neutral,2025-03-13,2025-02-07,SELL,9211.707672353421
trader_20,18.158296839530212,Greed,2025-04-10,2025-01-15,BUY,3489.7339264790244
trader_30,160.43151399590602,Greed,2025-03-06,2024-12-15,BUY,13224.471862303932
trader_26,216.072146376512,Greed,2025-04-10,2025-02-25,SELL,581.7909057768884
trader_3,96.81184593999788,Greed,2025-05-01,2025-04-15,BUY,9261.51157668486
trader_14,-191.75337799769832,Greed,2025-01-04,2025-04-01,BUY,18618.327343717916
trader_8,166.67382935354695,Greed,2024-12-20,2024-12-11,BUY,17997.398002342798
trader_16,-248.5682659078546,Greed,2025-03-15,2025-04-30,BUY,16173.510820698968
trader_18,306.1726031173233,Greed,2025-02-14,2025-03-20,SELL,3252.6025767008314
trader_9,-145.6440502507451,Greed,2025-01-17,2025-03-15,BUY,10645.071080856078
trader_4,344.37112397462266,Greed,2025-01-12,2024-12-31,BUY,14523.212617477338
trader_27,62.56812566089194,Fear,2025-02-19,2025-03-14,SELL,2472.8848242598715
trader_25,181.12488009554474,Fear,2025-02-06,2025-02-04,BUY,3366.5770541289216
trader_1,126.67803353447046,Greed,2025-01-25,2025-03-18,SELL,1281.2808405587234
trader_21,195.80611563428386,Neutral,2025-04-06,2025-03-22,SELL,6799.935598968235
trader_26,-245.6645362149647,Greed,2025-01-22,2025-01-30,BUY,17607.785536168085
trader_23,-46.45016624015351,Fear,2025-01-03,2024-12-08,SELL,10395.777613164439
trader_14,111.0641974949458,Greed,2025-01-15,2025-02-03,BUY,17138.77885305852
trader_11,57.82370382970206,Greed,2025-02-22,2025-05-02,BUY,2131.1783504680716
trader_4,-10.223625277252793,Fear,2025-02-12,2024-12-17,BUY,1594.0032544314813
trader_28,78.78905168849141,Greed,2025-01-19,2025-05-01,SELL,16176.070848144038
trader_28,16.910506104418182,Fear,2024-12-11,2025-03-25,BUY,10206.128092923338
trader_21,381.2680775781188,Fear,2025-03-25,2025-01-21,SELL,9683.11636597014
trader_16,251.4207522662337,Greed,2025-02-24,2025-02-01,BUY,9775.160895373669
trader_27,272.6621300497839,Greed,2025-02-13,2025-01-30,SELL,7930.88949621593
trader_9,321.10025841246534,Fear,2025-04-25,2025-02-15,BUY,17784.89941902599
trader_22,123.65077992961834,Fear,2025-01-31,2025-03-29,SELL,10659.444035501663
trader_29,-90.12933944232722,Greed,2024-12-23,2025-02-28,SELL,19490.803727351336
trader_14,8.106377294544423,Greed,2025-03-14,2025-01-01,BUY,17007.25598194444
trader_6,102.85678858542826,Greed,2025-01-31,2025-03-19,SELL,14882.634824880832
trader_2,72.80720383906518,Neutral,2025-02-12,2025-01-04,SELL,12906.055643378693
trader_1,-148.8802973884211,Greed,2024-12-17,2024-12-16,SELL,16785.819326954785
trader_20,103.54401956340362,Greed,2025-04-05,2025-04-16,SELL,17693.74881290514
trader_26,-118.0019876529889,Neutral,2025-01-10,2024-12-19,BUY,3098.1968636271868
trader_19,341.36277568221936,Greed,2025-03-19,2025-01-09,SELL,7514.949137618038
trader_27,166.9342932580408,Fear,2024-12-08,2025-03-19,SELL,16206.254674805305
trader_23,21.44919875704435,Greed,2025-01-18,2025-04-10,SELL,4815.460410875338
trader_7,59.57921527335263,Neutral,2025-03-22,2025-03-11,SELL,11930.862264625917
trader_22,308.85305323379725,Greed,2025-03-16,2025-02-10,BUY,15718.78494166181
trader_15,-174.23888029715374,Greed,2025-01-24,2025-02-08,BUY,4866.788720706702
trader_5,-21.96182771440388,Fear,2025-04-16,2024-12-05,SELL,8339.274635449872
trader_3,130.04957589892575,Fear,2025-01-01,2024-12-27,SELL,18344.755653154985
trader_15,-258.5108126376747,Greed,2025-02-25,2025-01-07,SELL,7442.046003571462
trader_4,28.978704033621774,Greed,2025-03-06,2025-02-27,BUY,12292.038660308948
trader_29,-16.635993727962656,Greed,2025-01-26,2025-02-09,SELL,8959.974806517119
trader_5,420.3170769503213,Greed,2025-03-10,2025-02-16,BUY,17602.163464806777
trader_4,29.780630419628807,Fear,2024-12-05,2025-04-07,SELL,8770.878454478185
trader_3,-104.71194718786779,Greed,2025-03-29,2025-01-27,SELL,7504.938252784578
trader_2,-82.80588608957788,Neutral,2025-03-22,2025-03-06,SELL,3878.814482529445
trader_5,-353.90601824207874,Fear,2025-03-05,2025-02-01,SELL,7310.223214881943
trader_18,302.88907517063706,Fear,2025-02-01,2024-12-19,BUY,13556.310607553194
trader_2,66.26493811969718,Greed,2025-03-25,2025-03-04,BUY,3928.311216358889
trader_15,23.855557131332166,Greed,2025-04-16,2025-03-24,SELL,14254.796810189831
trader_18,191.0828614708405,Fear,2025-03-09,2025-01-22,SELL,707.6170975893086
trader_30,132.2706381143722,Fear,2024-12-26,2025-03-07,BUY,7655.583605351514
trader_18,52.407878828841405,Greed,2025-01-03,2024-12-11,BUY,9585.729196831746
trader_8,-100.27734565260968,Fear,2025-02-19,2025-03-30,SELL,2374.346592658045
trader_12,-31.25737430412366,Neutral,2024-12-06,2025-03-15,SELL,13839.899298144672
trader_23,68.68526750472311,Greed,2025-01-31,2024-12-10,SELL,2503.7597324625913
trader_9,150.3636365795762,Fear,2025-03-05,2025-02-24,SELL,2254.254920415662
trader_19,-149.82716031577937,Fear,2025-02-13,2024-12-20,BUY,7674.695383007794
trader_1,37.11905849563265,Greed,2025-01-23,2025-04-26,BUY,14896.81889498093
trader_22,243.9545796280063,Greed,2025-03-01,2025-02-26,BUY,19291.661713044443
trader_25,-135.9463746359363,Neutral,2025-02-22,2025-04-09,BUY,15632.347748591366
